output_csv,sequence_length,count,sequence_ids
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-2.csv,4,1,6
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-2.csv,5,2,"1,4"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-2.csv,6,2,"0,2"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,2,4,"9,14,18,19"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,3,1,11
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,4,6,"1,10,12,16,20,21"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,5,4,"0,2,7,17"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,6,5,"3,4,6,13,22"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,7,1,15
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,8,1,8
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0.csv,10,1,5
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-0_fourstep.csv,4,3,"1,10,21"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-4.csv,5,2,"2,3"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-4.csv,6,2,"1,4"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-4.csv,8,1,5
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-4.csv,11,1,0
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-1.csv,2,2,"3,8"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-1.csv,3,3,"1,5,6"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-1.csv,4,1,7
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-1.csv,5,1,2
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-1.csv,6,2,"0,4"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,2,6,"22,27,31,32,45,50"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,3,6,"9,11,24,43,47,48"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,4,11,"1,2,3,12,14,23,25,29,33,34,49"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,5,9,"7,10,13,15,20,30,38,39,44"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,6,12,"4,6,8,16,17,19,26,35,37,40,42,46"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,7,2,"5,28"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,8,2,"21,41"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,10,1,18
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_voices_merged.csv,11,2,"0,36"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_voices_merged_fourstep.csv,4,5,"1,2,14,23,34"
