output_csv,sequence_length,count,sequence_ids
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-2.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-2.csv,6,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-2_fourstep.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-0.csv,4,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-0.csv,7,1,2
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-0.csv,11,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-0_fourstep.csv,4,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-1.csv,2,2,"0,3"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-1.csv,3,1,2
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-1.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-1_fourstep.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,2,2,"21,24"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,3,4,"1,14,17,23"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,4,10,"4,6,7,8,9,10,12,16,18,22"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,6,4,"2,3,13,15"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,7,3,"0,11,20"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged.csv,11,2,"5,19"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_voices_merged_fourstep.csv,4,9,"4,7,8,9,10,12,16,18,22"
