output_csv,duration,count,sequence_ids
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-2.csv,1/16,12,"0,1,2,3,5,6,7,8,10,11,13,14"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-2.csv,1/8,2,"9,12"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-2_fourstep.csv,1/32,2,"4,15"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-2_fourstep.csv,1/16,2,"6,8"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-0.csv,1/32,11,"1,7,14,15,19,21,24,32,34,38,42"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-0.csv,1/16,22,"0,3,5,6,8,10,12,13,16,18,20,23,26,27,28,30,31,33,35,37,39,41"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-0.csv,1/8,10,"2,4,9,11,17,22,25,29,36,40"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-0_fourstep.csv,1/32,10,"1,7,14,19,21,24,32,34,38,42"
output/4469_39_plus_nulz_regrets_P/voices/4469_39_plus_nulz_regrets_P_voice-0_fourstep.csv,1/16,5,"3,5,13,26,27"
output/4469_39_plus_nulz_regrets_P/4469_39_plus_nulz_regrets_P_voices_merged.csv,1/32,15,"18,29,40,51,53,59,66,67,71,73,76,84,86,90,94"
output/4469_39_plus_nulz_regrets_P/4469_39_plus_nulz_regrets_P_voices_merged.csv,1/16,54,"1,2,4,6,7,8,10,12,13,14,15,17,19,22,23,25,27,28,30,35,36,37,38,39,41,42,43,44,46,47,49,50,52,55,57,58,60,62,64,65,68,70,72,75,78,79,80,82,83,85,87,89,91,93"
output/4469_39_plus_nulz_regrets_P/4469_39_plus_nulz_regrets_P_voices_merged.csv,1/8,26,"0,3,5,9,11,16,20,21,24,26,31,32,33,34,45,48,54,56,61,63,69,74,77,81,88,92"
output/4469_39_plus_nulz_regrets_P/fourstep/4469_39_plus_nulz_regrets_P_voices_merged_fourstep.csv,1/32,14,"18,29,40,51,53,59,66,71,73,76,84,86,90,94"
output/4469_39_plus_nulz_regrets_P/fourstep/4469_39_plus_nulz_regrets_P_voices_merged_fourstep.csv,1/16,17,"2,4,6,7,8,10,15,19,27,35,42,44,55,57,65,78,79"
output/4469_39_plus_nulz_regrets_P/fourstep/4469_39_plus_nulz_regrets_P_voices_merged_fourstep.csv,1/8,1,9
