output_csv,duration,count,sequence_ids
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-3.csv,1/32,2,"4,11"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-3.csv,1/16,7,"1,2,3,5,7,8,9"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-3.csv,1/8,3,"0,6,10"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-3_fourstep.csv,1/32,2,"4,11"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-0.csv,1/32,3,"5,13,20"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-0.csv,1/16,12,"0,3,4,6,12,15,17,18,21,23,24,25"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-0.csv,1/8,12,"1,2,7,8,9,10,11,14,16,19,22,26"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-0_fourstep.csv,1/32,1,20
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-0_fourstep.csv,1/8,2,"22,26"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2.csv,1/32,3,"1,13,20"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2.csv,1/16,21,"0,3,5,6,7,9,10,11,14,15,16,17,18,21,22,23,24,26,27,28,29"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2.csv,1/8,6,"2,4,8,12,19,25"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2_fourstep.csv,1/32,3,"1,13,20"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2_fourstep.csv,1/16,2,"7,16"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-2_fourstep.csv,1/8,1,4
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-1.csv,1/16,22,"1,2,3,4,5,7,8,11,12,13,14,15,16,17,18,19,21,22,23,25,26,27"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-1.csv,1/8,7,"0,6,9,10,20,24,28"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-1_fourstep.csv,1/16,2,"1,14"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-4.csv,1/16,4,"5,7,9,10"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-4.csv,1/8,7,"0,1,2,3,4,6,8"
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-4_fourstep.csv,1/8,1,3
output/5253_02_praeter_rerum_seriem_desprez-2/voices/5253_02_praeter_rerum_seriem_desprez-2_voice-5.csv,1/16,2,"0,1"
output/5253_02_praeter_rerum_seriem_desprez-2/5253_02_praeter_rerum_seriem_desprez-2_voices_merged.csv,1/32,8,"4,11,17,25,32,40,52,59"
output/5253_02_praeter_rerum_seriem_desprez-2/5253_02_praeter_rerum_seriem_desprez-2_voices_merged.csv,1/16,68,"1,2,3,5,7,8,9,12,15,16,18,24,27,29,30,33,35,36,37,39,42,44,45,46,48,49,50,53,54,55,56,57,60,61,62,63,65,66,67,68,70,71,72,73,74,76,77,80,81,82,83,84,85,86,87,88,90,91,92,94,95,96,103,105,107,108,109,110"
output/5253_02_praeter_rerum_seriem_desprez-2/5253_02_praeter_rerum_seriem_desprez-2_voices_merged.csv,1/8,35,"0,6,10,13,14,19,20,21,22,23,26,28,31,34,38,41,43,47,51,58,64,69,75,78,79,89,93,97,98,99,100,101,102,104,106"
output/5253_02_praeter_rerum_seriem_desprez-2/fourstep/5253_02_praeter_rerum_seriem_desprez-2_voices_merged_fourstep.csv,1/32,6,"4,11,32,40,52,59"
output/5253_02_praeter_rerum_seriem_desprez-2/fourstep/5253_02_praeter_rerum_seriem_desprez-2_voices_merged_fourstep.csv,1/16,4,"46,55,70,83"
output/5253_02_praeter_rerum_seriem_desprez-2/fourstep/5253_02_praeter_rerum_seriem_desprez-2_voices_merged_fourstep.csv,1/8,4,"34,38,43,101"
