output_csv,duration,count,sequence_ids
output/5256_05_inviolata_integra_desprez-2/fourstep/5256_05_inviolata_integra_desprez-2_tab_raw_non_chord.csv,1/8,1,9
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4.csv,1/32,5,"2,4,9,15,18"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4.csv,1/16,15,"1,3,5,6,8,10,12,13,14,16,17,19,20,21,22"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4.csv,1/8,4,"0,7,11,23"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4_fourstep.csv,1/32,4,"4,9,15,18"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4_fourstep.csv,1/16,2,"3,17"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-4_fourstep.csv,1/8,1,23
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-2.csv,1/32,4,"2,3,5,11"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-2.csv,1/16,8,"1,7,8,9,10,12,13,14"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-2.csv,1/8,3,"0,4,6"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-2_fourstep.csv,1/32,4,"2,3,5,11"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-3.csv,1/16,1,0
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-0.csv,1/32,2,"0,3"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-0.csv,1/16,15,"1,2,5,6,7,8,9,10,11,12,13,14,15,16,17"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-0.csv,1/8,3,"4,18,19"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-0_fourstep.csv,1/32,2,"0,3"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-1.csv,1/16,5,"1,2,3,4,5"
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-1.csv,1/8,1,0
output/5256_05_inviolata_integra_desprez-2/voices/5256_05_inviolata_integra_desprez-2_voice-1_fourstep.csv,1/16,1,4
output/5256_05_inviolata_integra_desprez-2/5256_05_inviolata_integra_desprez-2_voices_merged.csv,1/32,11,"2,4,9,15,18,26,27,29,35,40,43"
output/5256_05_inviolata_integra_desprez-2/5256_05_inviolata_integra_desprez-2_voices_merged.csv,1/16,44,"1,3,5,6,8,10,12,13,14,16,17,19,20,21,22,25,31,32,33,34,36,37,38,39,41,42,45,46,47,48,49,50,51,52,53,54,55,56,57,61,62,63,64,65"
output/5256_05_inviolata_integra_desprez-2/5256_05_inviolata_integra_desprez-2_voices_merged.csv,1/8,11,"0,7,11,23,24,28,30,44,58,59,60"
output/5256_05_inviolata_integra_desprez-2/fourstep/5256_05_inviolata_integra_desprez-2_voices_merged_fourstep.csv,1/32,10,"4,9,15,18,26,27,29,35,40,43"
output/5256_05_inviolata_integra_desprez-2/fourstep/5256_05_inviolata_integra_desprez-2_voices_merged_fourstep.csv,1/16,3,"3,17,64"
output/5256_05_inviolata_integra_desprez-2/fourstep/5256_05_inviolata_integra_desprez-2_voices_merged_fourstep.csv,1/8,1,23
