output_csv,duration,count,sequence_ids
output/5252_01_pater_noster_desprez-2/fourstep/5252_01_pater_noster_desprez-2_tab_raw_non_chord.csv,1/16,59,"1,2,4,6,7,9,10,11,12,14,16,17,18,20,21,22,26,27,29,30,31,33,34,35,36,37,38,40,41,43,44,45,47,49,51,52,56,58,60,62,63,64,65,67,68,70,73,74,75,76,79,80,81,83,84,85,87,90,92"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-2.csv,1/16,14,"0,2,4,6,8,9,11,12,13,14,15,16,17,18"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-2.csv,1/8,5,"1,3,5,7,10"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-2_fourstep.csv,1/16,2,"2,8"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-2_fourstep.csv,1/8,1,3
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-4.csv,1/16,4,"0,1,2,3"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-4.csv,1/8,4,"4,5,6,7"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-5.csv,1/16,5,"4,7,8,9,12"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-5.csv,1/8,11,"0,1,2,3,5,6,10,11,13,14,15"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-5_fourstep.csv,1/8,2,"0,5"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-1.csv,1/32,2,"16,18"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-1.csv,1/16,15,"0,2,5,6,7,8,9,10,11,13,14,19,20,21,22"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-1.csv,1/8,6,"1,3,4,12,15,17"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-1_fourstep.csv,1/32,2,"16,18"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-1_fourstep.csv,1/16,1,2
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-3.csv,1/32,1,8
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-3.csv,1/16,9,"0,1,2,3,5,6,7,10,12"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-3.csv,1/8,4,"4,9,11,13"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-3_fourstep.csv,1/32,1,8
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-3_fourstep.csv,1/16,2,"1,7"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-0.csv,1/32,5,"13,23,29,44,60"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-0.csv,1/16,45,"0,1,2,3,5,6,8,10,11,12,14,16,17,18,19,20,21,22,24,25,26,28,30,31,33,34,36,37,38,39,40,41,42,43,45,47,48,49,50,52,55,57,59,61,62"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-0.csv,1/8,13,"4,7,9,15,27,32,35,46,51,53,54,56,58"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-0_fourstep.csv,1/32,5,"13,23,29,44,60"
output/5252_01_pater_noster_desprez-2/voices/5252_01_pater_noster_desprez-2_voice-0_fourstep.csv,1/16,5,"12,33,36,43,57"
output/5252_01_pater_noster_desprez-2/5252_01_pater_noster_desprez-2_voices_merged.csv,1/32,8,"59,61,74,93,103,109,124,140"
output/5252_01_pater_noster_desprez-2/5252_01_pater_noster_desprez-2_voices_merged.csv,1/16,92,"0,2,4,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,31,34,35,36,39,43,45,48,49,50,51,52,53,54,56,57,62,63,64,65,66,67,68,69,71,72,73,76,78,80,81,82,83,85,86,88,90,91,92,94,96,97,98,99,100,101,102,104,105,106,108,110,111,113,114,116,117,118,119,120,121,122,123,125,127,128,129,130,132,135,137,139,141,142"
output/5252_01_pater_noster_desprez-2/5252_01_pater_noster_desprez-2_voices_merged.csv,1/8,43,"1,3,5,7,10,23,24,25,26,27,28,29,30,32,33,37,38,40,41,42,44,46,47,55,58,60,70,75,77,79,84,87,89,95,107,112,115,126,131,133,134,136,138"
output/5252_01_pater_noster_desprez-2/fourstep/5252_01_pater_noster_desprez-2_voices_merged_fourstep.csv,1/32,8,"59,61,74,93,103,109,124,140"
output/5252_01_pater_noster_desprez-2/fourstep/5252_01_pater_noster_desprez-2_voices_merged_fourstep.csv,1/16,10,"2,8,45,67,73,92,113,116,123,137"
output/5252_01_pater_noster_desprez-2/fourstep/5252_01_pater_noster_desprez-2_voices_merged_fourstep.csv,1/8,3,"3,27,32"
