output_csv,sequence_length,count,sequence_ids
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_raw_non_chord.csv,6,2,"3,6"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,3,2,"3,5"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,4,2,"0,1"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,5,1,6
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,6,1,2
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,7,1,4
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2_fourstep.csv,4,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4.csv,4,1,2
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4.csv,5,1,3
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4.csv,8,2,"0,1"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4_fourstep.csv,4,1,2
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-5.csv,4,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1.csv,3,2,"3,4"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1.csv,4,3,"0,1,2"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1_fourstep.csv,4,3,"0,1,2"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-3.csv,3,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-3.csv,7,1,2
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-3.csv,8,1,1
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,2,1,3
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,3,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,4,8,"2,4,7,8,10,13,14,15"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,6,1,6
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,7,2,"1,12"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,8,3,"9,11,16"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,9,1,5
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0_fourstep.csv,4,5,"2,4,7,10,15"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,2,1,23
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,3,6,"3,5,15,16,17,20"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,4,15,"0,1,9,11,12,13,14,22,24,27,28,30,33,34,35"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,5,2,"6,10"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,6,2,"2,26"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,7,4,"4,19,21,32"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,8,6,"7,8,18,29,31,36"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,9,1,25
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_voices_merged_fourstep.csv,4,10,"0,9,12,13,14,22,24,27,30,35"
