note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
106;54;1/16;141/16;80;3;ornamentation;0;28;False;1;[non_monotonic]
107;52;1/16;71/8;81;3;match;0;28;False;1;[non_monotonic]
108;54;1/16;143/16;82;3;ornamentation;0;28;False;1;[non_monotonic]
109;55;1/4;9;83;3;match;2;28;True;1;[non_monotonic]
274;53;1/4;93/4;210;3;match;2;32;True;5;[non_monotonic]
276;55;1/16;47/2;211;3;adaptation;0;32;False;5;[non_monotonic]
277;53;1/16;377/16;212;3;ornamentation;0;32;False;5;[non_monotonic]
278;52;1/16;189/8;213;3;ornamentation;0;32;False;5;[non_monotonic]
279;53;1/16;379/16;214;3;ornamentation;0;32;False;5;[non_monotonic]
280;52;1/8;95/4;215;3;match;1;32;True;5;[non_monotonic]
315;55;1/8;207/8;243;3;ornamentation;0;34;True;7;[non_monotonic]
316;55;1/16;26;244;3;adaptation;0;34;False;7;[non_monotonic]
317;53;1/16;417/16;245;3;ornamentation;0;34;False;7;[non_monotonic]
318;52;1/16;209/8;246;3;ornamentation;0;34;False;7;[non_monotonic]
319;53;1/16;419/16;247;3;ornamentation;0;34;False;7;[non_monotonic]
320;55;1/4;105/4;248;3;match;1;34;True;7;[non_monotonic]
524;62;1/16;645/16;367;3;ornamentation;0;36;True;9;[monotonic]
525;60;1/32;323/8;368;3;ornamentation;0;36;False;9;[monotonic]
526;59;1/32;1293/32;369;3;ornamentation;0;36;False;9;[monotonic]
527;57;1/32;647/16;370;3;ornamentation;0;36;False;9;[monotonic]
528;55;1/32;1295/32;371;3;ornamentation;0;36;False;9;[monotonic]
529;55;1/2;81/2;372;3;repetition;3;36;True;9;[monotonic]
200;66;1/16;285/16;149;2;ornamentation;0;40;True;3;[non_monotonic]
201;67;1/32;143/8;150;2;ornamentation;0;40;False;3;[non_monotonic]
202;66;1/32;573/32;151;2;ornamentation;0;40;False;3;[non_monotonic]
203;64;1/32;287/16;152;2;ornamentation;0;40;False;3;[non_monotonic]
204;66;1/32;575/32;153;2;ornamentation;0;40;False;3;[non_monotonic]
206;67;1/4;18;154;2;match;0;40;True;3;[non_monotonic]
246;61;1/16;333/16;187;2;ornamentation;0;44;True;7;[non_monotonic]
247;62;1/32;167/8;188;2;ornamentation;0;44;False;7;[non_monotonic]
248;61;1/32;669/32;189;2;ornamentation;0;44;False;7;[non_monotonic]
249;59;1/32;335/16;190;2;ornamentation;0;44;False;7;[non_monotonic]
250;61;1/32;671/32;191;2;ornamentation;0;44;False;7;[non_monotonic]
252;62;1/4;21;192;2;match;1;44;True;7;[non_monotonic]
