output_csv,sequence_length,count,sequence_ids
output/5702_benedicta-1/voices/5702_benedicta-1_voice-4.csv,4,2,"2,3"
output/5702_benedicta-1/voices/5702_benedicta-1_voice-4.csv,7,1,4
output/5702_benedicta-1/voices/5702_benedicta-1_voice-4_fourstep.csv,4,2,"2,3"
output/5702_benedicta-1/voices/5702_benedicta-1_voice-2.csv,1,1,4
output/5702_benedicta-1/voices/5702_benedicta-1_voice-2.csv,2,3,"1,2,3"
output/5702_benedicta-1/voices/5702_benedicta-1_voice-2.csv,4,1,0
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,1,3,"24,26,44"
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,2,4,"11,41,42,43"
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,3,5,"17,33,34,38,39"
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,4,24,"0,1,4,5,6,7,12,13,14,15,16,18,19,21,22,27,28,29,30,31,32,35,36,40"
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,5,1,23
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,6,5,"2,3,9,10,20"
output/5702_benedicta-1/5702_benedicta-1_voices_merged.csv,7,3,"8,25,37"
output/5702_benedicta-1/fourstep/5702_benedicta-1_voices_merged_fourstep.csv,4,20,"0,1,4,5,6,7,13,15,18,19,21,22,27,28,29,30,31,32,35,36"
