output_csv,sequence_length,count,sequence_ids
output/5254_03_benedicta_es_coelorum_desprez-3/fourstep/5254_03_benedicta_es_coelorum_desprez-3_tab_raw_non_chord.csv,10,1,21
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-1.csv,1,2,"0,5"
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-1.csv,2,2,"1,4"
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-1.csv,3,1,2
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-1.csv,4,1,3
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-1_fourstep.csv,4,1,3
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-0.csv,1,1,2
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-0.csv,2,6,"1,3,4,5,6,7"
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-0.csv,4,1,0
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-0.csv,6,1,8
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-0.csv,10,1,9
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-3.csv,3,1,2
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-3.csv,4,1,1
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-3.csv,6,1,0
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-2.csv,2,1,3
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-2.csv,3,1,2
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-2.csv,5,1,0
output/5254_03_benedicta_es_coelorum_desprez-3/voices/5254_03_benedicta_es_coelorum_desprez-3_voice-2.csv,6,1,1
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,1,3,"0,5,8"
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,2,9,"1,4,7,9,10,11,12,13,22"
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,3,3,"2,18,21"
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,4,3,"3,6,17"
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,5,1,19
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,6,3,"14,16,20"
output/5254_03_benedicta_es_coelorum_desprez-3/5254_03_benedicta_es_coelorum_desprez-3_voices_merged.csv,10,1,15
output/5254_03_benedicta_es_coelorum_desprez-3/fourstep/5254_03_benedicta_es_coelorum_desprez-3_voices_merged_fourstep.csv,4,1,3
