output_csv,sequence_length,count,sequence_ids
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,2,14,"13,18,25,26,47,53,54,61,69,70,71,78,88,89"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,3,2,"29,44"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,4,13,"30,31,32,34,45,50,55,56,57,67,73,81,82"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,5,12,"0,3,20,37,40,48,59,83,84,87,91,93"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,6,19,"5,7,10,15,21,22,27,33,35,36,43,46,49,51,52,58,77,95,96"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_abtab_non_chord.csv,10,1,2
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,4,21,"10,11,12,18,19,20,21,23,31,35,38,39,40,45,46,48,49,51,52,53,56"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,5,13,"0,2,4,13,27,29,33,42,54,55,57,58,60"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,6,23,"3,5,6,9,14,15,17,22,25,26,30,32,34,36,37,41,43,47,50,62,63,64,65"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,7,3,"7,8,16"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,8,1,28
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,9,1,44
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,10,3,"1,24,59"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_tab_raw.csv,11,1,61
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_raw_fourstep.csv,4,14,"19,20,21,23,31,35,38,40,45,46,49,51,52,53"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_raw_non_chord.csv,4,13,"19,20,21,23,31,35,38,39,40,45,46,52,53"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_raw_non_chord.csv,5,12,"0,2,13,27,29,33,42,54,55,57,58,60"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_raw_non_chord.csv,6,19,"3,5,6,9,14,15,17,22,25,26,30,32,34,36,37,41,50,62,63"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_tab_raw_non_chord.csv,10,1,1
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,1,7,"1,4,8,19,28,33,40"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,2,6,"12,22,23,30,31,39"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,3,7,"9,10,14,15,18,20,29"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,4,6,"17,24,25,32,34,36"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,5,7,"0,3,6,27,37,38,41"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,6,8,"5,7,11,16,21,26,35,42"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0.csv,10,2,"2,13"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-0_fourstep.csv,4,5,"17,24,32,34,36"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,1,2,"1,14"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,2,4,"3,7,10,11"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,3,4,"0,5,9,13"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,4,1,8
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,5,2,"6,15"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4.csv,6,3,"2,4,12"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-4_fourstep.csv,4,1,8
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,1,4,"1,2,3,12"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,2,2,"14,16"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,3,2,"4,8"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,4,3,"0,9,11"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,5,4,"7,13,15,18"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,6,3,"5,10,20"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,7,2,"6,21"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,9,1,17
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2.csv,10,1,19
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-2_fourstep.csv,4,3,"0,9,11"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3.csv,1,3,"0,2,4"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3.csv,2,4,"1,13,14,15"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3.csv,3,2,"8,10"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3.csv,4,8,"3,5,6,7,9,12,16,17"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3.csv,5,1,11
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-3_fourstep.csv,4,4,"6,7,9,16"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,1,1,11
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,2,3,"0,7,9"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,3,3,"3,5,8"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,4,2,"10,12"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,5,2,"1,6"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1.csv,6,2,"2,4"
output/5256_05_inviolata_integra_desprez-1/voices/5256_05_inviolata_integra_desprez-1_voice-1_fourstep.csv,4,2,"10,12"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,1,17,"1,4,8,19,28,33,40,44,57,60,61,62,71,81,83,85,110"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,2,19,"12,22,23,30,31,39,46,50,53,54,73,75,82,94,95,96,99,106,108"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,3,18,"9,10,14,15,18,20,29,43,48,52,56,63,67,89,91,102,104,107"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,4,20,"17,24,25,32,34,36,51,59,68,70,84,86,87,88,90,93,97,98,109,111"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,5,16,"0,3,6,27,37,38,41,49,58,66,72,74,77,92,100,105"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,6,16,"5,7,11,16,21,26,35,42,45,47,55,64,69,79,101,103"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,7,2,"65,80"
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,9,1,76
output/5256_05_inviolata_integra_desprez-1/5256_05_inviolata_integra_desprez-1_voices_merged.csv,10,3,"2,13,78"
output/5256_05_inviolata_integra_desprez-1/fourstep/5256_05_inviolata_integra_desprez-1_voices_merged_fourstep.csv,4,15,"17,24,32,34,36,51,59,68,70,87,88,90,97,109,111"
