output_csv,sequence_length,count,sequence_ids
output/4965_01b_per_illud_ave_josquin/fourstep/4965_01b_per_illud_ave_josquin_tab_raw_non_chord.csv,4,18,"5,6,7,8,10,13,14,15,16,17,19,21,22,25,27,34,36,39"
output/4965_01b_per_illud_ave_josquin/fourstep/4965_01b_per_illud_ave_josquin_tab_raw_non_chord.csv,6,3,"24,26,28"
output/4965_01b_per_illud_ave_josquin/fourstep/4965_01b_per_illud_ave_josquin_tab_raw_non_chord.csv,8,3,"2,30,31"
output/4965_01b_per_illud_ave_josquin/fourstep/4965_01b_per_illud_ave_josquin_tab_raw_non_chord.csv,14,1,18
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,2,1,1
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,3,4,"4,6,10,11"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,4,6,"5,7,8,9,14,16"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,5,1,0
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,6,1,15
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,7,1,13
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1.csv,8,3,"2,3,12"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-1_fourstep.csv,4,6,"5,7,8,9,14,16"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,1,2,"8,25"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,2,4,"6,7,9,21"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,3,3,"2,20,32"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,4,16,"0,4,5,11,12,13,14,16,18,19,22,23,27,29,31,33"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,5,1,10
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,6,3,"1,3,30"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,7,1,24
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,8,2,"17,26"
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,10,1,28
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0.csv,14,1,15
output/4965_01b_per_illud_ave_josquin/voices/4965_01b_per_illud_ave_josquin_voice-0_fourstep.csv,4,12,"0,5,12,13,14,18,19,23,27,29,31,33"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,1,2,"25,42"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,2,5,"1,23,24,26,38"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,3,7,"4,6,10,11,19,37,49"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,4,22,"5,7,8,9,14,16,17,21,22,28,29,30,31,33,35,36,39,40,44,46,48,50"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,5,2,"0,27"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,6,4,"15,18,20,47"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,7,2,"13,41"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,8,5,"2,3,12,34,43"
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,10,1,45
output/4965_01b_per_illud_ave_josquin/4965_01b_per_illud_ave_josquin_voices_merged.csv,14,1,32
output/4965_01b_per_illud_ave_josquin/fourstep/4965_01b_per_illud_ave_josquin_voices_merged_fourstep.csv,4,18,"5,7,8,9,14,16,17,22,29,30,31,35,36,40,44,46,48,50"
