output_csv,duration,count,sequence_ids
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_fourstep.csv,1/16,1,41
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,1/32,12,"0,4,6,10,20,23,26,30,33,36,42,45"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,1/16,15,"3,8,9,11,15,16,17,18,19,21,25,32,35,41,44"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,1/32,4,"0,6,9,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,1/16,6,"1,4,5,7,8,15"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,1/8,9,"2,3,10,11,12,13,14,17,18"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1_fourstep.csv,1/32,4,"0,6,9,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,1/32,2,"13,19"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,1/16,14,"0,1,2,3,4,6,7,9,10,12,14,15,17,18"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,1/8,4,"5,8,11,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0_fourstep.csv,1/32,2,"13,19"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,1/32,1,13
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,1/16,7,"1,2,3,5,7,10,12"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,1/8,7,"0,4,6,8,9,11,14"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3_fourstep.csv,1/32,1,13
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3_fourstep.csv,1/16,1,12
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,1/32,5,"0,9,11,13,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,1/16,11,"1,3,5,6,7,8,10,12,14,15,17"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,1/8,2,"2,4"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2_fourstep.csv,1/32,5,"0,9,11,13,16"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,1/32,12,"0,6,9,16,32,38,52,54,63,65,67,70"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,1/16,38,"1,4,5,7,8,15,19,20,21,22,23,25,26,28,29,31,33,34,36,37,40,41,42,44,46,49,51,55,57,59,60,61,62,64,66,68,69,71"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,1/8,22,"2,3,10,11,12,13,14,17,18,24,27,30,35,39,43,45,47,48,50,53,56,58"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_voices_merged_fourstep.csv,1/32,12,"0,6,9,16,32,38,52,54,63,65,67,70"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_voices_merged_fourstep.csv,1/16,1,51
