output_csv,sequence_length,count,sequence_ids
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,4,20,"0,3,4,6,10,19,20,23,26,29,30,31,33,34,36,37,41,42,44,45"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,5,9,"1,5,8,9,15,16,22,32,35"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,6,7,"11,12,14,17,24,25,38"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,7,2,"2,13"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,8,2,"7,21"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,9,1,40
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,10,2,"18,27"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,13,1,28
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,15,1,43
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_tab_raw.csv,27,1,39
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_fourstep.csv,4,13,"0,4,6,10,20,23,26,30,33,36,41,42,45"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,4,16,"0,3,4,6,10,19,20,23,26,30,33,36,41,42,44,45"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,5,6,"8,9,15,16,32,35"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,6,3,"11,17,25"
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,8,1,21
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_tab_raw_non_chord.csv,10,1,18
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,2,5,"1,4,7,8,13"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,3,3,"14,15,17"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,4,5,"0,5,6,9,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,5,1,10
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,6,3,"2,3,12"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,10,1,11
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1.csv,16,1,18
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-1_fourstep.csv,4,4,"0,6,9,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,1,1,15
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,2,10,"0,1,2,3,5,6,7,12,14,17"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,4,3,"13,18,19"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,5,2,"8,9"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,6,3,"4,10,11"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0.csv,20,1,16
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-0_fourstep.csv,4,2,"13,19"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,2,1,10
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,3,3,"6,7,8"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,4,2,"12,13"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,5,3,"1,2,3"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,6,1,4
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,8,2,"5,11"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,10,1,14
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,11,1,0
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3.csv,15,1,9
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-3_fourstep.csv,4,2,"12,13"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,1,2,"4,17"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,2,4,"1,3,7,15"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,3,1,10
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,4,6,"0,8,9,11,13,16"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,5,3,"2,5,12"
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,7,1,14
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2.csv,10,1,6
output/5266_15_cum_sancto_spiritu_desprez/voices/5266_15_cum_sancto_spiritu_desprez_voice-2_fourstep.csv,4,5,"0,9,11,13,16"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,1,3,"34,58,71"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,2,20,"1,4,7,8,13,19,20,21,22,24,25,26,31,33,36,49,55,57,61,69"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,3,7,"14,15,17,45,46,47,64"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,4,16,"0,5,6,9,16,32,37,38,51,52,54,62,63,65,67,70"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,5,9,"10,27,28,40,41,42,56,59,66"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,6,7,"2,3,12,23,29,30,43"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,7,1,68
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,8,2,"44,50"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,10,3,"11,53,60"
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,11,1,39
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,15,1,48
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,16,1,18
output/5266_15_cum_sancto_spiritu_desprez/5266_15_cum_sancto_spiritu_desprez_voices_merged.csv,20,1,35
output/5266_15_cum_sancto_spiritu_desprez/fourstep/5266_15_cum_sancto_spiritu_desprez_voices_merged_fourstep.csv,4,13,"0,6,9,16,32,38,51,52,54,63,65,67,70"
