output_csv,sequence_length,count,sequence_ids
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_tab_raw.csv,14,1,58
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_tab_raw_fourstep.csv,4,27,"5,9,11,17,20,21,23,24,30,33,35,38,40,44,45,47,48,49,50,54,63,69,73,85,92,94,95"
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_tab_raw_non_chord.csv,4,22,"17,20,21,23,24,30,38,39,40,44,45,47,48,49,54,62,63,72,85,92,94,95"
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_tab_raw_non_chord.csv,5,30,"0,6,10,12,15,18,27,29,34,36,37,46,52,55,65,68,71,79,80,81,82,86,87,91,101,106,110,112,114,119"
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_tab_raw_non_chord.csv,6,41,"2,3,4,8,13,16,22,32,42,51,53,57,59,60,61,64,66,67,75,77,78,83,88,90,93,96,97,98,99,100,102,104,105,107,109,111,113,115,116,117,118"
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_tab_raw_non_chord.csv,10,1,108
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,1,3,"8,20,34"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,2,16,"6,7,9,13,14,15,16,24,25,33,42,44,49,50,52,54"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,3,10,"5,10,23,32,38,45,46,51,55,56"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,4,8,"3,4,18,19,26,27,29,43"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,5,8,"0,12,17,30,31,35,40,47"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0.csv,6,13,"1,2,11,21,22,28,36,37,39,41,48,53,57"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-0_fourstep.csv,4,6,"3,4,18,19,27,43"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,1,2,"11,20"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,2,3,"3,10,12"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,3,2,"4,19"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,4,4,"6,7,8,17"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,5,5,"5,13,14,15,21"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1.csv,6,6,"0,1,2,9,16,18"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-1_fourstep.csv,4,4,"6,7,8,17"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,1,1,16
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,2,1,5
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,3,2,"6,7"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,4,6,"0,2,3,8,11,13"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,5,6,"1,9,12,15,18,19"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,6,2,"4,17"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,7,1,10
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2.csv,10,1,14
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-2_fourstep.csv,4,4,"2,3,11,13"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,2,2,"9,22"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,3,2,"3,13"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,4,7,"1,7,8,10,14,20,21"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,5,4,"2,6,12,16"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,6,7,"0,4,11,15,17,18,19"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,9,1,23
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4.csv,13,1,5
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-4_fourstep.csv,4,5,"1,7,10,20,21"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-5.csv,2,2,"3,8"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-5.csv,4,4,"4,7,9,10"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-5.csv,5,4,"0,1,2,6"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-5.csv,6,3,"5,11,12"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-5_fourstep.csv,4,3,"4,7,9"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,2,3,"2,5,6"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,3,5,"8,17,21,24,25"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,4,2,"3,10"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,5,9,"0,7,9,12,14,15,16,18,23"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,6,5,"4,13,19,20,22"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3.csv,7,2,"1,11"
output/5252_01_pater_noster_desprez-1/voices/5252_01_pater_noster_desprez-1_voice-3_fourstep.csv,4,1,3
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,1,6,"8,20,34,69,78,96"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,2,27,"6,7,9,13,14,15,16,24,25,33,42,44,49,50,52,54,61,68,70,85,109,122,127,132,139,142,143"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,3,21,"5,10,23,32,38,45,46,51,55,56,62,77,86,87,103,113,145,154,158,161,162"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,4,31,"3,4,18,19,26,27,29,43,64,65,66,75,80,82,83,88,91,93,101,107,108,110,114,120,121,128,131,133,134,140,147"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,5,36,"0,12,17,30,31,35,40,47,63,71,72,73,79,81,89,92,95,98,99,102,106,112,116,124,125,126,130,137,144,146,149,151,152,153,155,160"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,6,36,"1,2,11,21,22,28,36,37,39,41,48,53,57,58,59,60,67,74,76,84,97,100,104,111,115,117,118,119,129,135,136,141,150,156,157,159"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,7,3,"90,138,148"
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,9,1,123
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,10,1,94
output/5252_01_pater_noster_desprez-1/5252_01_pater_noster_desprez-1_voices_merged.csv,13,1,105
output/5252_01_pater_noster_desprez-1/fourstep/5252_01_pater_noster_desprez-1_voices_merged_fourstep.csv,4,23,"3,4,18,19,27,43,64,65,66,75,82,83,91,93,101,107,110,120,121,128,131,133,140"
