note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
379;46;1/8;217/8;240;4;ornamentation;0;51;False;8;[non_monotonic]
380;45;1/8;109/4;241;4;match;1;51;False;8;[non_monotonic]
383;46;1/8;55/2;243;4;match;2;51;False;8;[non_monotonic]
389;45;3/16;28;247;4;match;2;51;True;8;[non_monotonic]
170;57;3/16;14;113;2;match;2;59;True;0;[non_monotonic]
175;60;1/16;229/16;116;2;ornamentation;0;59;False;0;[non_monotonic]
176;58;1/16;115/8;117;2;repetition;0;59;False;0;[non_monotonic]
184;60;1/16;237/16;123;2;ornamentation;0;59;False;0;[non_monotonic]
185;62;1/16;119/8;124;2;repetition;0;59;False;0;[non_monotonic]
188;60;1/8;15;126;2;match;2;59;True;0;[non_monotonic]
474;58;1/8;33;301;2;match;0;68;True;9;[non_monotonic]
475;60;1/32;265/8;302;2;ornamentation;0;68;False;9;[non_monotonic]
476;58;1/32;1061/32;303;2;ornamentation;0;68;False;9;[non_monotonic]
477;57;1/32;531/16;304;2;ornamentation;0;68;False;9;[non_monotonic]
478;58;1/32;1063/32;305;2;ornamentation;0;68;False;9;[non_monotonic]
479;57;1/8;133/4;306;2;match;0;68;True;9;[non_monotonic]
521;57;1/4;71/2;337;2;match;2;70;True;11;[monotonic]
524;57;1/16;143/4;338;2;ornamentation;0;70;False;11;[monotonic]
525;59;1/16;573/16;339;2;ornamentation;0;70;False;11;[monotonic]
526;60;1/16;287/8;340;2;ornamentation;0;70;False;11;[monotonic]
527;62;1/16;575/16;341;2;ornamentation;0;70;False;11;[monotonic]
530;60;1/8;36;342;2;match;0;70;True;11;[monotonic]
262;55;1/8;39/2;171;3;repetition;2;87;True;6;[non_monotonic]
264;53;1/16;157/8;172;3;ornamentation;0;87;False;6;[non_monotonic]
265;55;1/16;315/16;173;3;ornamentation;0;87;False;6;[non_monotonic]
266;57;1/16;79/4;174;3;ornamentation;0;87;False;6;[non_monotonic]
267;55;1/16;317/16;175;3;ornamentation;0;87;False;6;[non_monotonic]
268;57;1/32;159/8;176;3;ornamentation;0;87;True;6;[non_monotonic]
267;55;1/16;317/16;175;3;ornamentation;0;88;True;7;[non_monotonic]
268;57;1/32;159/8;176;3;ornamentation;0;88;False;7;[non_monotonic]
269;55;1/32;637/32;177;3;ornamentation;0;88;False;7;[non_monotonic]
270;53;1/32;319/16;178;3;ornamentation;0;88;False;7;[non_monotonic]
271;55;1/32;639/32;179;3;ornamentation;0;88;False;7;[non_monotonic]
274;57;1/4;20;180;3;match;2;88;True;7;[non_monotonic]
433;58;1/16;493/16;272;3;ornamentation;0;90;True;9;[monotonic_perfect_fifth_0_1]
434;60;1/32;247/8;273;3;ornamentation;0;90;False;9;[monotonic_perfect_fifth_0_1]
435;58;1/32;989/32;274;3;ornamentation;0;90;False;9;[monotonic_perfect_fifth_0_1]
436;57;1/32;495/16;275;3;ornamentation;0;90;False;9;[monotonic_perfect_fifth_0_1]
437;55;1/32;991/32;276;3;ornamentation;0;90;False;9;[monotonic_perfect_fifth_0_1]
439;53;1/8;31;277;3;match;1;90;True;9;[monotonic_perfect_fifth_0_1]
653;57;1/16;721/16;412;3;ornamentation;0;97;True;16;[non_monotonic]
654;58;1/32;361/8;413;3;ornamentation;0;97;False;16;[non_monotonic]
655;57;1/32;1445/32;414;3;ornamentation;0;97;False;16;[non_monotonic]
656;58;1/32;723/16;415;3;ornamentation;0;97;False;16;[non_monotonic]
657;60;1/32;1447/32;416;3;ornamentation;0;97;False;16;[non_monotonic]
658;58;1/8;181/4;417;3;repetition;0;97;True;16;[non_monotonic]
704;64;1/8;193/4;444;1;match;0;109;True;10;[monotonic_perfect_fifth_0_0]
705;62;1/16;387/8;445;1;ornamentation;0;109;False;10;[monotonic_perfect_fifth_0_0]
706;64;1/16;775/16;446;1;ornamentation;0;109;False;10;[monotonic_perfect_fifth_0_0]
710;65;1/16;97/2;447;1;adaptation;0;109;False;10;[monotonic_perfect_fifth_0_0]
711;67;1/16;777/16;448;1;ornamentation;0;109;False;10;[monotonic_perfect_fifth_0_0]
712;69;1/8;389/8;449;1;ornamentation;0;109;True;10;[monotonic_perfect_fifth_0_0]
712;69;1/8;389/8;449;1;ornamentation;0;111;True;12;[monotonic]
713;67;1/16;195/4;450;1;ornamentation;0;111;False;12;[monotonic]
714;65;1/16;781/16;451;1;ornamentation;0;111;False;12;[monotonic]
715;64;1/16;391/8;452;1;ornamentation;0;111;False;12;[monotonic]
716;62;1/16;783/16;453;1;ornamentation;0;111;False;12;[monotonic]
719;64;1/4;49;454;1;match;0;111;True;12;[monotonic]
