output_csv,duration,count,sequence_ids
output/4481_49_ach_unfal_wes_zeigst_du_mich/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw.csv,1/8,13,"5,10,19,24,25,26,30,33,38,39,48,53,61"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_fourstep.csv,1/32,19,"1,2,3,7,8,12,13,21,23,32,34,43,44,45,46,50,51,55,62"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_fourstep.csv,1/16,12,"0,4,6,9,14,27,29,37,47,49,52,56"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_fourstep.csv,1/8,1,24
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_non_chord.csv,1/32,23,"1,2,3,7,8,12,13,17,21,23,28,32,34,43,44,45,46,50,51,54,55,59,62"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_non_chord.csv,1/16,10,"0,6,14,18,27,31,35,49,56,60"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_tab_raw_non_chord.csv,1/8,2,"5,48"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-3.csv,1/32,5,"1,4,10,11,13"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-3.csv,1/16,9,"0,2,3,5,7,8,9,12,14"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-3.csv,1/8,1,6
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-3_fourstep.csv,1/32,3,"4,10,13"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-3_fourstep.csv,1/16,3,"0,5,14"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-1.csv,1/32,6,"1,8,11,13,22,29"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-1.csv,1/16,22,"0,2,4,5,6,7,9,10,12,14,15,16,18,19,20,21,23,25,26,27,28,30"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-1.csv,1/8,3,"3,17,24"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-1_fourstep.csv,1/32,2,"11,13"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-1_fourstep.csv,1/16,3,"2,15,23"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-0.csv,1/32,10,"1,3,7,13,15,17,26,28,32,37"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-0.csv,1/16,21,"0,2,4,6,8,9,11,12,14,18,20,22,24,25,27,29,31,33,34,36,38"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-0.csv,1/8,8,"5,10,16,19,21,23,30,35"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-0_fourstep.csv,1/32,8,"1,3,7,13,15,26,28,37"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-0_fourstep.csv,1/16,1,18
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-2.csv,1/32,2,"0,6"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-2.csv,1/16,5,"1,2,4,5,7"
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-2.csv,1/8,1,3
output/4481_49_ach_unfal_wes_zeigst_du_mich/voices/4481_49_ach_unfal_wes_zeigst_du_mich_voice-2_fourstep.csv,1/16,1,4
output/4481_49_ach_unfal_wes_zeigst_du_mich/4481_49_ach_unfal_wes_zeigst_du_mich_voices_merged.csv,1/32,23,"1,4,10,11,13,16,23,26,28,37,44,47,49,53,59,61,63,72,74,78,83,85,91"
output/4481_49_ach_unfal_wes_zeigst_du_mich/4481_49_ach_unfal_wes_zeigst_du_mich_voices_merged.csv,1/16,57,"0,2,3,5,7,8,9,12,14,15,17,19,20,21,22,24,25,27,29,30,31,33,34,35,36,38,40,41,42,43,45,46,48,50,52,54,55,57,58,60,64,66,68,70,71,73,75,77,79,80,82,84,86,87,89,90,92"
output/4481_49_ach_unfal_wes_zeigst_du_mich/4481_49_ach_unfal_wes_zeigst_du_mich_voices_merged.csv,1/8,13,"6,18,32,39,51,56,62,65,67,69,76,81,88"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_voices_merged_fourstep.csv,1/32,13,"4,10,13,26,28,47,49,53,59,61,72,74,83"
output/4481_49_ach_unfal_wes_zeigst_du_mich/fourstep/4481_49_ach_unfal_wes_zeigst_du_mich_voices_merged_fourstep.csv,1/16,8,"0,5,14,17,30,38,64,89"
