output_csv,sequence_length,count,sequence_ids
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_abtab_non_chord.csv,6,24,"5,10,14,24,26,27,31,33,36,46,53,55,61,62,63,76,77,78,84,94,96,101,111,115"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_abtab_non_chord.csv,9,2,"58,97"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_abtab_non_chord.csv,10,1,8
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,4,33,"6,8,12,15,27,30,32,33,37,40,45,47,51,53,54,55,56,57,58,63,64,66,67,68,70,75,76,79,82,87,89,90,91"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,5,24,"0,1,2,9,11,13,16,17,19,22,23,25,29,34,39,44,52,59,69,71,74,77,83,97"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,6,27,"3,4,7,10,14,18,20,21,24,26,28,35,38,41,43,48,49,50,61,62,65,72,78,80,85,93,96"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,7,4,"31,42,84,95"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,8,5,"36,73,86,92,94"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,9,2,"46,81"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,10,1,5
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,13,1,88
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw.csv,15,1,60
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_fourstep.csv,4,21,"6,8,27,33,40,45,47,51,53,54,58,63,64,66,67,68,70,75,87,90,91"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_non_chord.csv,4,20,"6,27,32,33,40,45,51,53,54,56,57,58,67,70,75,76,87,89,90,91"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_non_chord.csv,5,13,"0,1,9,13,22,29,34,52,59,69,71,83,97"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_non_chord.csv,6,24,"3,7,10,18,20,21,24,26,28,35,41,43,48,49,50,61,62,65,72,78,80,85,93,96"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_non_chord.csv,9,2,"46,81"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_tab_raw_non_chord.csv,10,1,5
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,1,1,23
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,2,3,"9,11,21"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,3,6,"0,1,6,12,16,20"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,4,4,"2,4,15,18"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,5,3,"5,22,24"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,6,5,"3,7,8,14,17"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,7,1,19
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,8,1,10
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2.csv,9,1,13
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-2_fourstep.csv,4,3,"2,4,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4.csv,2,4,"1,5,9,13"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4.csv,3,3,"2,3,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4.csv,4,5,"7,10,12,14,16"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4.csv,5,4,"0,4,6,11"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4.csv,6,1,8
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-4_fourstep.csv,4,1,10
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,1,3,"16,46,49"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,2,12,"6,8,9,10,15,18,19,26,34,37,45,47"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,3,6,"4,7,14,29,42,43"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,4,13,"13,17,20,21,23,27,28,30,31,38,39,40,44"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,5,5,"0,3,5,32,36"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,6,9,"1,2,11,12,22,24,25,35,48"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,8,1,41
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0.csv,11,1,33
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0_fourstep.csv,4,6,"13,21,27,28,31,39"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,2,5,"3,8,10,11,16"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,3,2,"0,13"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,4,4,"1,7,14,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,5,2,"4,5"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,6,1,6
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,7,2,"9,12"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,10,1,2
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3_fourstep.csv,4,2,"7,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,1,1,5
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,2,6,"4,7,12,21,26,27"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,3,5,"3,9,18,20,23"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,4,3,"11,13,25"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,5,5,"6,10,22,24,29"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,6,7,"1,2,8,14,15,17,19"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,8,1,28
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,9,1,16
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,10,1,0
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1_fourstep.csv,4,3,"11,13,25"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,1,5,"23,58,88,91,114"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,2,30,"9,11,21,26,30,34,38,48,50,51,52,57,60,61,68,76,79,87,89,95,100,102,103,108,113,116,121,130,135,136"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,3,22,"0,1,6,12,16,20,27,28,40,46,49,56,71,84,85,92,105,112,118,127,129,132"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,4,29,"2,4,15,18,32,35,37,39,41,55,59,62,63,65,69,70,72,73,80,81,82,86,93,99,106,107,120,122,134"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,5,19,"5,22,24,25,29,31,36,42,45,47,74,78,96,97,115,119,131,133,138"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,6,23,"3,7,8,14,17,33,43,44,53,54,64,66,67,77,90,98,110,111,117,123,124,126,128"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,7,3,"19,101,104"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,8,3,"10,83,137"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,9,2,"13,125"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,10,2,"94,109"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,11,1,75
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged_fourstep.csv,4,15,"2,4,15,35,55,63,69,70,73,81,99,107,120,122,134"
