output_csv,duration,count,sequence_ids
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-0_fourstep.csv,1/16,3,"13,27,39"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,1/32,2,"7,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,1/16,9,"0,2,6,8,10,11,13,14,16"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3.csv,1/8,6,"1,3,4,5,9,12"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-3_fourstep.csv,1/32,2,"7,15"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,1/32,1,11
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,1/16,21,"1,2,3,4,6,7,9,12,14,15,17,18,19,20,21,22,23,25,27,28,29"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1.csv,1/8,8,"0,5,8,10,13,16,24,26"
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1_fourstep.csv,1/32,1,11
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1_fourstep.csv,1/16,1,25
output/5255_04_stabat_mater_dolorosa_desprez-1/voices/5255_04_stabat_mater_dolorosa_desprez-1_voice-1_fourstep.csv,1/8,1,13
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,1/32,8,"2,63,70,73,82,99,107,120"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,1/16,87,"0,3,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,28,30,33,35,36,38,42,44,45,47,49,50,55,56,57,58,60,61,62,64,67,69,71,72,74,76,77,78,81,84,85,87,88,89,91,92,94,98,100,102,103,105,106,108,110,111,112,113,115,116,118,121,123,124,126,127,128,129,130,131,132,134,136,137,138"
output/5255_04_stabat_mater_dolorosa_desprez-1/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged.csv,1/8,44,"1,4,10,18,27,29,31,32,34,37,39,40,41,43,46,48,51,52,53,54,59,65,66,68,75,79,80,83,86,90,93,95,96,97,101,104,109,114,117,119,122,125,133,135"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged_fourstep.csv,1/32,7,"2,63,70,73,99,107,120"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged_fourstep.csv,1/16,6,"15,35,55,69,81,134"
output/5255_04_stabat_mater_dolorosa_desprez-1/fourstep/5255_04_stabat_mater_dolorosa_desprez-1_voices_merged_fourstep.csv,1/8,2,"4,122"
