output_csv,sequence_length,count,sequence_ids
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-4.csv,6,4,"1,2,3,7"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-4_fourstep.csv,4,1,5
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,1,1,21
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,2,7,"5,8,10,13,14,18,19"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,3,2,"4,25"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,4,7,"3,6,11,16,17,20,22"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,5,4,"0,12,24,26"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,6,6,"1,2,9,15,23,27"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3.csv,13,1,7
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-3_fourstep.csv,4,6,"3,6,11,17,20,22"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5.csv,2,1,5
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5.csv,4,4,"0,3,6,9"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5.csv,5,3,"1,2,7"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5.csv,6,1,8
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5.csv,13,1,4
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-5_fourstep.csv,4,3,"0,3,9"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-2.csv,2,5,"3,7,10,11,13"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-2.csv,3,4,"1,5,6,14"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-2.csv,4,4,"4,8,12,15"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-2.csv,5,3,"0,2,9"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-2_fourstep.csv,4,3,"8,12,15"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,1,1,15
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,2,4,"4,8,9,10"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,3,5,"3,5,6,14,18"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,4,2,"7,16"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,5,1,12
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,6,5,"0,1,2,11,13"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0.csv,8,1,17
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-0_fourstep.csv,4,2,"7,16"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1.csv,2,2,"15,17"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1.csv,3,1,2
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1.csv,4,9,"3,4,6,7,8,9,10,11,18"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1.csv,5,2,"12,14"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1.csv,6,5,"0,1,5,13,16"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-1_fourstep.csv,4,6,"6,7,9,10,11,18"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,1,2,"31,79"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,2,21,"6,9,15,18,20,23,24,28,29,43,51,55,58,59,61,68,72,73,74,98,100"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,3,12,"14,35,49,53,54,62,67,69,70,78,82,85"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,4,28,"4,5,13,16,21,26,27,30,32,38,41,44,47,52,56,60,63,71,80,86,87,89,90,91,92,93,94,101"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,5,15,"0,8,10,22,34,36,39,40,45,48,50,57,76,95,97"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,6,21,"1,2,3,7,11,12,19,25,33,37,46,64,65,66,75,77,83,84,88,96,99"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,8,1,81
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_voices_merged.csv,13,2,"17,42"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_voices_merged_fourstep.csv,4,21,"5,13,16,21,27,30,32,38,41,47,56,60,63,71,80,89,90,92,93,94,101"
