output_csv,duration,count,sequence_ids
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_fourstep.csv,1/32,29,"5,7,9,17,19,21,24,27,30,32,35,39,41,43,44,49,51,53,54,56,59,66,69,72,74,76,79,81,85"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_fourstep.csv,1/16,7,"23,25,45,70,75,77,80"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_fourstep.csv,1/8,3,"47,58,78"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_non_chord.csv,1/32,30,"3,5,7,9,17,19,21,24,27,30,32,35,39,41,43,44,49,51,53,54,56,59,66,69,72,74,76,79,81,85"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_non_chord.csv,1/16,3,"16,23,45"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_tab_raw_non_chord.csv,1/8,2,"11,12"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-0.csv,1/32,20,"2,4,6,8,13,15,17,21,23,25,27,29,33,35,37,39,40,42,46,50"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-0.csv,1/16,27,"0,1,3,5,7,9,11,12,14,16,18,20,22,24,26,28,30,31,32,34,36,38,41,43,44,47,48"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-0.csv,1/8,4,"10,19,45,49"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-0_fourstep.csv,1/32,11,"6,13,17,23,27,29,35,39,42,46,50"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-0_fourstep.csv,1/16,2,"24,47"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2.csv,1/32,14,"1,7,9,11,13,15,18,19,21,24,29,31,32,34"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2.csv,1/16,18,"0,2,3,5,6,8,10,12,14,16,20,23,25,26,27,28,30,33"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2.csv,1/8,3,"4,17,22"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2_fourstep.csv,1/32,5,"9,13,21,31,34"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2_fourstep.csv,1/16,2,"14,27"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-2_fourstep.csv,1/8,1,17
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-3.csv,1/32,5,"1,5,7,8,10"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-3.csv,1/16,6,"0,2,3,6,9,11"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-3.csv,1/8,1,4
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-3_fourstep.csv,1/32,3,"1,7,10"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-1.csv,1/32,20,"0,2,4,6,10,12,14,17,19,20,22,26,27,30,32,34,37,40,43,45"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-1.csv,1/16,23,"3,5,8,9,11,13,15,16,18,21,23,24,25,28,29,31,33,35,36,39,41,42,44"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-1.csv,1/8,3,"1,7,38"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-1_fourstep.csv,1/32,10,"4,12,14,19,22,26,30,34,40,45"
output/1274_12_qui_habitat_in_adjutorio-2/voices/1274_12_qui_habitat_in_adjutorio-2_voice-1_fourstep.csv,1/16,2,"13,15"
output/1274_12_qui_habitat_in_adjutorio-2/1274_12_qui_habitat_in_adjutorio-2_voices_merged.csv,1/32,59,"2,4,6,8,13,15,17,21,23,25,27,29,33,35,37,39,40,42,46,50,52,58,60,62,64,66,69,70,72,75,80,82,83,85,87,91,93,94,96,98,100,102,104,108,110,112,115,117,118,120,124,125,128,130,132,135,138,141,143"
output/1274_12_qui_habitat_in_adjutorio-2/1274_12_qui_habitat_in_adjutorio-2_voices_merged.csv,1/16,74,"0,1,3,5,7,9,11,12,14,16,18,20,22,24,26,28,30,31,32,34,36,38,41,43,44,47,48,51,53,54,56,57,59,61,63,65,67,71,74,76,77,78,79,81,84,86,88,89,92,95,97,101,103,106,107,109,111,113,114,116,119,121,122,123,126,127,129,131,133,134,137,139,140,142"
output/1274_12_qui_habitat_in_adjutorio-2/1274_12_qui_habitat_in_adjutorio-2_voices_merged.csv,1/8,11,"10,19,45,49,55,68,73,90,99,105,136"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_voices_merged_fourstep.csv,1/32,29,"6,13,17,23,27,29,35,39,42,46,50,60,64,72,82,85,87,93,96,102,110,112,117,120,124,128,132,138,143"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_voices_merged_fourstep.csv,1/16,6,"24,47,65,78,111,113"
output/1274_12_qui_habitat_in_adjutorio-2/fourstep/1274_12_qui_habitat_in_adjutorio-2_voices_merged_fourstep.csv,1/8,1,68
